timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock,EvaluationChoreographyStoryTelling,EvaluationChoreographyRhythm,EvaluationChoreographyMovementTechnique,EvaluationPublicInvolvement,EvaluationChoreographySpace,EvaluationChoreographyHumanCharacterization,EvaluationHumanReproducibility
154,22,3,1,1,3,1,3,1,2,1,128,0,1,3,1,3,3,0,0,0,0,0,0,1,1,1,1,1,1,1,4
107,21,2,1,3,1,3,3,1,3,2,112,1,1,2,1,2,3,1,0,0,0,0,0,0,3,1,2,1,1,2,5
100,19,1,0,3,3,2,2,3,2,2,112,1,1,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,2,4
112,19,3,0,1,1,1,2,3,3,1,113,0,3,3,3,1,3,0,0,0,0,0,0,1,2,2,3,1,1,1,3
78,19,3,1,3,3,1,2,2,2,1,117,0,3,3,1,1,2,1,0,0,0,0,0,0,5,3,3,1,1,2,3
108,18,2,0,3,1,3,3,1,1,1,113,0,1,1,3,3,1,0,1,0,0,0,0,0,4,2,4,1,1,1,2
94,17,1,0,2,1,1,1,2,1,1,118,0,3,1,1,1,3,1,0,0,0,0,0,0,1,1,3,1,2,3,4
137,21,3,1,1,1,3,3,1,1,1,133,0,3,2,1,3,2,0,0,0,0,0,0,1,1,3,2,1,2,3,4
123,21,1,0,1,2,3,2,2,3,3,118,0,3,1,2,3,1,1,0,0,0,0,0,0,1,3,1,1,2,2,4
152,20,3,1,2,1,1,1,1,1,1,98,0,1,3,2,1,1,0,1,0,0,0,0,0,1,1,2,1,1,2,4
142,23,2,1,1,2,1,2,3,3,3,94,1,3,2,1,3,3,1,0,0,0,0,0,0,1,4,2,1,2,1,4
130,21,1,0,3,3,3,1,3,3,2,98,1,3,2,3,1,2,0,0,0,0,0,0,1,1,3,2,1,1,2,4
94,20,1,0,2,1,1,2,2,2,3,136,0,1,1,2,2,3,0,0,0,0,0,1,0,2,2,3,3,2,4,4
137,19,1,1,3,2,2,2,1,3,3,138,1,1,1,3,3,2,0,0,0,0,0,1,0,2,2,3,2,2,3,4
108,22,3,0,1,3,1,2,2,1,3,130,0,3,1,3,2,2,0,1,0,0,0,0,0,2,4,3,4,2,3,4
126,22,1,1,3,3,1,1,1,3,2,92,1,3,3,2,1,3,0,0,0,0,1,0,0,3,2,3,4,2,3,3
1118,19,3,1,2,2,1,2,1,3,1,87,1,3,3,1,2,1,1,0,0,0,0,0,0,2,3,2,3,3,3,3
119,21,3,0,2,2,2,2,1,1,2,87,1,3,3,1,3,2,1,0,0,0,0,0,0,3,3,3,4,4,3,2
90,17,3,0,1,2,1,3,3,3,2,118,0,2,2,3,3,1,0,0,0,0,0,0,1,3,2,2,4,1,3,5
108,20,1,1,1,3,3,2,2,3,1,118,0,2,1,1,2,3,0,0,1,0,0,0,0,2,2,1,2,1,2,2
100,20,2,1,3,1,2,3,3,1,2,122,0,2,1,2,1,3,1,0,0,0,0,0,0,2,2,2,3,2,3,3
124,21,1,1,1,1,2,2,1,1,3,90,1,2,3,3,2,3,0,0,0,0,1,0,0,1,1,1,3,2,2,3
132,20,1,0,3,2,3,3,1,1,2,84,1,2,2,3,2,1,0,0,0,0,0,1,0,1,1,1,2,1,2,3
99,22,2,0,3,2,2,2,3,1,2,99,1,1,2,1,1,3,0,1,0,0,0,0,0,1,1,2,2,1,2,3
119,20,3,0,1,3,2,2,2,3,1,123,0,3,3,2,3,1,0,0,0,0,1,0,0,3,4,2,4,5,3,4
115,19,2,0,3,3,1,2,1,1,1,123,1,3,1,1,2,3,0,1,0,0,0,0,0,4,3,3,3,4,4,5
118,20,2,0,1,3,1,1,2,3,2,134,1,3,2,2,3,3,0,0,0,0,0,0,0,3,2,2,3,3,2,4
108,18,3,0,3,2,1,3,2,3,3,84,0,1,1,1,3,1,0,0,0,0,0,1,0,3,4,4,4,3,3,4
159,18,2,0,3,3,2,2,1,1,2,83,0,2,2,1,1,1,0,0,0,1,0,0,0,4,4,3,3,4,5,4
117,19,3,0,3,1,3,1,3,1,3,92,1,2,2,1,1,1,0,0,0,0,0,0,1,4,3,3,2,3,4,4
103,18,3,0,1,2,1,1,2,2,2,118,1,2,3,3,2,3,1,0,0,0,0,0,0,1,2,1,2,3,3,4
153,19,2,1,2,1,2,3,2,2,2,120,1,3,1,2,3,2,0,0,1,0,0,0,0,2,2,1,3,2,3,5
123,23,2,0,1,2,3,2,1,1,1,131,1,1,3,1,3,2,1,0,0,0,0,0,0,2,3,2,3,3,3,4
134,18,2,0,2,1,1,1,1,1,1,80,0,3,1,1,3,3,0,1,0,0,0,0,0,2,2,2,3,3,3,3
1118,18,3,1,3,2,3,3,3,1,1,83,0,1,3,2,3,3,0,0,0,1,0,0,0,3,4,4,4,3,3,4
113,21,2,0,3,3,2,3,1,2,2,87,0,2,3,1,2,2,0,1,0,0,0,0,0,3,3,4,4,3,4,4
91,17,3,1,2,3,1,2,2,2,1,126,0,2,3,1,1,1,0,1,0,0,0,0,0,3,1,2,2,1,3,2
128,18,2,0,1,3,2,3,2,2,1,133,0,1,3,3,3,1,0,0,0,0,0,1,0,2,2,2,2,1,3,3
133,21,2,1,2,1,3,2,3,3,2,133,1,3,1,1,2,1,0,1,0,0,0,0,0,2,2,2,2,2,3,3
131,19,2,0,2,1,1,1,2,3,2,83,1,3,2,1,3,1,0,1,0,0,0,0,0,2,2,2,2,2,3,4
139,21,2,1,3,3,2,2,3,2,1,87,0,3,1,1,1,2,1,0,0,0,0,0,0,2,2,2,2,1,3,3
128,17,3,1,2,3,2,2,1,1,2,84,1,2,3,2,2,3,0,0,0,0,0,0,1,2,1,1,2,1,3,2
115,19,3,1,2,2,1,2,3,1,1,137,0,1,1,3,2,2,1,0,0,0,0,0,0,3,2,3,1,3,4,4
139,19,1,0,3,2,1,2,1,1,3,127,1,2,1,3,3,1,0,0,0,0,0,1,0,3,4,5,4,4,3,3
91,20,1,0,1,3,3,2,1,3,2,136,0,2,3,3,1,1,0,0,1,0,0,0,0,4,4,5,4,4,4,4
160,20,1,0,3,3,1,2,1,3,2,145,1,3,1,2,2,3,0,0,0,0,0,0,1,3,3,3,3,3,3,3
119,19,1,0,2,1,2,2,1,1,2,146,1,2,3,1,3,2,0,0,0,0,0,1,0,4,4,4,4,4,4,4
130,20,2,0,2,1,3,1,1,1,2,137,0,2,1,3,3,2,0,0,0,0,1,0,0,4,4,4,4,4,4,4
119,19,3,1,2,2,2,3,3,2,1,119,0,3,3,2,1,2,0,0,1,0,0,0,0,2,1,2,2,2,5,5
138,20,1,1,2,2,2,3,3,1,2,137,0,3,2,2,1,2,0,0,0,1,0,0,0,4,4,4,5,4,4,5
107,19,1,0,1,2,1,1,3,1,2,119,1,1,2,2,2,3,0,1,0,0,0,0,0,2,2,1,2,3,5,5
150,18,3,1,1,1,2,2,1,3,2,150,1,3,3,2,2,3,0,0,0,0,1,0,0,2,3,2,2,3,5,5
105,20,1,0,1,3,3,3,1,2,2,147,0,3,2,2,2,1,0,1,0,0,0,0,0,3,4,4,4,4,5,5
126,20,3,1,3,1,3,1,2,2,3,136,0,2,2,3,2,3,0,0,0,0,0,0,1,2,2,1,2,3,4,5
89,18,3,1,1,1,2,1,1,3,2,138,1,3,1,2,2,1,0,1,0,0,0,0,0,2,5,2,3,2,3,4
112,22,1,0,3,3,2,1,1,3,2,126,1,1,2,2,1,1,0,1,0,0,0,0,0,4,4,2,3,2,3,2
106,21,1,0,1,3,3,3,1,1,2,125,0,1,1,2,1,3,0,0,0,0,0,0,0,3,3,2,3,3,3,4
136,18,1,0,1,1,1,1,1,1,2,132,0,3,1,3,1,3,0,0,1,0,0,0,0,3,4,3,3,2,2,3
96,23,1,1,3,2,3,1,3,3,1,141,1,3,3,2,2,3,1,0,0,0,0,0,0,4,4,3,3,3,2,2
127,19,2,1,3,1,3,2,2,3,1,146,1,2,3,1,3,1,0,0,0,0,0,0,1,4,4,2,3,2,2,3
82,19,3,0,3,1,2,3,1,3,2,119,0,2,1,1,1,2,0,1,0,0,0,0,0,2,3,2,1,1,2,4
101,21,1,1,3,2,3,2,3,2,3,133,1,2,2,3,3,1,0,0,0,0,1,0,0,2,2,2,2,2,2,4
123,19,3,1,3,1,2,3,2,1,1,130,1,1,3,1,1,1,0,0,0,0,0,0,1,2,3,2,2,2,2,4
122,22,3,1,2,2,1,1,3,3,2,108,0,3,2,1,2,1,0,0,0,0,0,0,1,2,1,2,2,1,2,4
93,21,2,1,3,1,2,3,2,2,3,108,0,3,1,1,1,2,0,0,0,0,0,0,0,2,2,2,2,2,2,4
108,18,2,0,1,3,3,1,3,1,2,102,0,3,3,2,1,2,0,0,0,0,1,0,0,2,1,2,2,2,2,4
117,20,3,0,3,2,2,3,1,3,3,134,0,3,1,2,3,1,0,1,0,0,0,0,0,2,2,2,2,3,3,5
122,18,2,1,2,3,1,1,1,3,1,135,1,1,1,2,1,2,0,0,0,0,0,0,1,2,2,2,3,2,5,5
112,19,1,1,3,1,2,3,3,2,3,120,1,3,1,2,2,2,0,0,0,0,0,0,0,2,2,3,2,2,3,5
128,20,1,1,1,2,1,3,3,1,2,119,1,3,1,1,1,1,0,0,1,0,0,0,0,3,3,3,3,2,5,5
109,17,1,0,2,2,1,3,1,3,2,108,0,2,3,1,1,1,0,0,0,0,1,0,0,3,3,3,3,2,5,5
125,21,2,1,1,1,3,1,1,2,1,112,0,1,3,3,1,1,0,1,0,0,0,0,0,3,4,3,3,3,5,5
118,19,3,1,3,3,2,2,3,3,1,138,0,2,2,1,3,1,0,0,0,0,1,0,0,1,1,4,3,2,4,4
107,18,3,0,1,2,3,2,3,3,1,135,1,1,3,1,1,2,0,0,0,0,0,1,0,1,2,4,2,2,5,4
126,21,3,1,1,1,1,1,1,3,1,137,0,2,2,1,3,3,0,0,0,0,0,0,1,1,1,4,2,2,5,4
132,21,3,1,1,3,1,1,3,1,2,105,1,2,2,3,2,2,0,0,0,1,0,0,0,2,1,4,2,1,5,4
121,20,2,0,1,3,3,1,1,2,1,107,0,3,3,3,1,2,1,0,0,0,0,0,0,2,1,4,2,1,5,4
109,18,3,0,1,3,3,2,1,3,3,116,1,1,2,1,2,1,0,0,0,0,0,1,0,2,1,4,2,1,5,4
130,20,3,1,2,1,2,3,3,2,1,86,1,1,1,2,1,1,0,0,0,0,0,0,1,3,4,2,2,2,4,5
164,23,1,0,3,2,3,2,2,1,2,100,1,2,1,1,1,3,0,0,0,0,0,0,0,3,4,3,3,4,4,5
120,19,3,0,2,1,3,1,3,2,3,97,0,3,2,2,1,3,0,1,0,0,0,0,0,3,2,3,3,2,3,5
149,17,2,1,2,3,1,3,1,2,1,139,1,3,1,3,2,2,1,0,0,0,0,0,0,2,4,3,2,2,3,5
104,23,1,0,1,1,3,2,1,1,1,142,0,3,3,1,3,3,1,0,0,0,0,0,0,3,4,4,3,4,3,5
111,18,2,1,1,1,1,1,3,3,3,147,0,3,2,2,2,2,0,0,0,0,0,0,1,4,5,4,4,4,4,5
118,18,3,0,1,1,1,1,1,1,2,95,0,3,1,3,1,2,0,0,0,0,0,0,0,1,2,1,2,1,4,5
138,21,3,1,1,2,1,3,2,1,2,86,0,1,3,2,2,3,0,0,0,1,0,0,0,1,2,2,2,2,3,4
92,23,3,0,1,1,3,1,3,2,1,98,1,1,1,1,2,1,0,0,0,0,1,0,0,2,3,3,3,2,3,4
153,16,3,1,2,3,2,3,3,1,3,130,0,2,2,3,1,1,0,0,0,0,1,0,0,3,4,4,3,3,4,3
113,18,3,0,3,2,3,2,3,2,2,148,0,1,3,3,2,2,0,0,1,0,0,0,0,3,4,4,4,4,4,3
126,20,2,1,3,3,1,1,3,2,2,140,1,3,1,3,1,3,0,0,0,0,0,0,0,4,4,4,4,4,3,4
119,16,3,0,3,3,1,1,1,1,1,93,1,2,2,2,3,2,0,0,1,0,0,0,0,2,2,2,3,2,2,4
138,20,1,0,3,3,3,3,3,2,3,83,1,3,1,3,1,1,1,0,0,0,0,0,0,4,4,3,3,3,4,4
106,20,2,0,3,3,2,3,2,1,3,98,0,2,3,2,2,2,0,1,0,0,0,0,0,3,3,3,3,3,3,4
146,21,2,1,3,3,1,2,2,2,2,150,1,2,2,3,2,2,1,0,0,0,0,0,0,3,4,3,3,4,4,4
101,20,2,1,1,2,2,3,1,2,2,147,1,3,3,1,2,2,0,1,0,0,0,0,0,2,2,3,3,2,2,2
111,19,1,1,3,1,2,3,2,3,3,136,1,3,1,3,2,3,0,1,0,0,0,0,0,3,3,2,3,3,2,3
129,18,2,0,2,2,2,3,2,2,2,85,0,1,3,2,3,3,0,0,0,0,0,1,0,4,2,5,4,4,4,5
164,19,3,0,2,3,3,2,3,3,2,99,1,2,1,3,2,2,0,0,1,0,0,0,0,3,2,4,2,3,3,4
104,19,1,1,3,1,1,3,1,3,1,86,1,3,2,3,1,2,0,0,0,0,0,0,1,4,5,4,3,5,4,2
118,17,3,1,2,2,1,2,2,3,3,108,1,2,1,2,3,3,0,0,1,0,0,0,0,3,4,4,4,3,3,4
98,16,3,1,3,2,2,1,1,1,3,118,0,3,1,3,1,3,0,0,0,0,1,0,0,2,3,3,3,3,3,3
101,17,3,1,3,3,1,1,1,1,3,108,0,1,3,2,2,2,0,0,0,0,0,1,0,4,3,3,2,4,4,4
135,18,1,0,3,1,2,2,1,2,3,93,0,3,2,2,2,2,0,0,0,0,0,0,0,2,1,1,1,1,1,3
155,22,3,1,3,1,1,2,3,3,2,82,1,2,1,3,2,3,0,1,0,0,0,0,0,2,2,2,2,2,3,2
101,18,3,0,3,3,1,2,2,3,2,93,1,1,3,1,1,1,0,0,0,0,1,0,0,2,1,3,2,1,1,1
107,20,3,1,2,3,2,3,2,2,3,107,1,1,2,3,1,3,0,0,0,1,0,0,0,1,2,2,1,2,2,1
119,18,1,1,1,3,2,3,2,1,1,116,0,3,2,1,3,2,0,0,0,0,0,0,1,1,3,3,1,2,3,2
118,21,1,1,3,2,2,2,1,2,2,116,1,3,3,3,1,3,0,0,1,0,0,0,0,1,2,3,1,2,3,1
119,18,1,0,3,3,1,1,3,1,3,93,0,2,2,3,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,5
162,23,1,0,3,1,1,1,3,3,2,94,1,1,1,3,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,5
105,19,3,1,3,2,2,2,2,3,2,100,1,3,3,1,3,3,0,0,0,0,0,0,1,1,3,3,1,2,3,5
103,19,3,1,2,3,1,2,1,2,1,112,1,2,1,3,1,1,0,1,0,0,0,0,0,2,2,1,2,3,2,5
93,17,1,1,1,2,1,2,3,2,2,103,1,2,1,3,1,1,0,1,0,0,0,0,0,2,2,2,2,2,2,5
113,22,2,0,2,1,3,2,3,2,1,110,1,2,1,1,1,1,0,0,0,0,1,0,0,3,3,2,3,3,4,5
122,16,3,0,3,2,1,3,1,3,2,149,0,3,1,2,1,2,0,0,0,0,0,0,0,2,3,1,2,3,1,5
93,17,3,1,2,1,3,2,1,1,3,137,0,2,1,2,2,1,0,0,0,0,0,1,0,2,2,3,2,3,2,5
112,19,3,0,1,2,2,2,1,1,1,131,0,3,1,1,3,2,0,1,0,0,0,0,0,1,1,2,2,2,1,4
130,19,3,1,3,2,1,3,2,1,3,112,1,3,1,3,2,2,0,1,0,0,0,0,0,1,1,1,2,2,1,4
95,17,1,1,2,3,1,2,3,3,2,115,1,3,3,2,2,1,0,0,1,0,0,0,0,1,2,2,2,2,2,4
100,18,2,1,1,1,2,3,1,1,3,102,0,3,3,1,3,2,0,0,0,0,0,0,0,1,2,2,1,1,1,4
160,16,2,0,1,3,2,2,2,3,2,142,0,2,3,3,3,2,0,1,0,0,0,0,0,2,2,3,2,3,3,4
115,18,2,1,3,3,2,1,3,1,1,133,0,1,1,1,3,2,0,0,0,0,0,0,1,3,3,3,3,3,4,4
116,19,2,0,3,1,3,1,3,3,3,146,1,2,3,2,3,3,1,0,0,0,0,0,0,5,5,4,4,4,5,4
140,18,3,0,1,2,1,3,3,2,1,108,0,2,3,1,3,2,0,0,0,0,0,0,0,2,2,3,2,3,4,4
86,20,2,0,2,3,2,3,1,3,1,116,1,3,2,3,3,1,0,1,0,0,0,0,0,3,3,3,3,3,4,4
104,16,1,1,3,1,3,2,3,2,1,114,0,3,1,3,3,3,0,0,0,0,0,0,1,4,4,4,4,3,5,5
156,20,2,0,1,3,1,1,3,1,1,124,0,3,2,3,3,3,0,0,0,0,0,0,0,3,4,2,2,3,3,1
114,21,1,1,3,2,2,2,2,2,3,112,0,2,3,2,3,1,0,0,0,0,0,1,0,5,4,5,2,4,4,4
115,19,2,1,2,2,3,3,1,3,3,117,1,1,2,1,2,1,0,0,0,0,0,0,1,2,3,4,2,4,2,4
123,21,2,0,1,1,1,2,2,1,3,83,0,3,1,2,3,3,0,0,0,0,0,0,0,2,2,2,2,3,2,1
123,19,1,0,3,1,1,3,1,1,1,91,0,3,1,1,2,1,0,0,0,0,0,1,0,3,4,4,3,4,3,4
90,19,3,1,3,3,2,3,2,2,3,95,1,1,1,2,1,3,1,0,0,0,0,0,0,3,3,2,2,3,2,2
98,16,3,1,2,1,2,3,2,1,3,136,0,1,3,2,1,3,0,0,1,0,0,0,0,2,3,5,4,4,4,5
131,18,2,0,1,1,2,3,3,3,1,121,0,2,1,3,3,2,0,0,0,0,0,0,1,2,2,4,2,4,2,3
92,20,1,1,3,2,3,3,3,2,2,121,0,2,3,1,3,2,0,1,0,0,0,0,0,2,3,4,3,4,3,3
149,20,2,1,2,2,1,2,3,3,3,134,0,3,1,2,1,2,0,0,1,0,0,0,0,1,3,3,2,4,2,2
105,19,1,0,3,3,3,3,3,1,3,144,0,3,3,1,2,1,0,0,0,0,0,0,1,4,4,3,4,4,4,3
103,18,2,0,2,3,3,3,2,2,2,134,1,2,3,3,3,2,0,1,0,0,0,0,0,2,3,4,3,4,2,2
1093,21,1,0,3,2,2,3,1,3,3,128,1,1,1,2,1,3,0,0,0,1,0,0,0,1,3,2,2,2,3,4
142,20,1,0,3,3,1,3,1,3,3,111,0,2,2,3,2,3,0,1,0,0,0,0,0,3,3,4,3,3,4,4
92,22,1,1,3,3,1,2,3,3,1,125,0,1,2,3,1,2,0,0,0,0,0,1,0,4,4,4,5,4,5,4
111,22,3,0,1,3,1,1,2,3,3,134,0,2,2,3,2,1,0,0,1,0,0,0,0,2,1,3,2,3,4,4
141,18,1,1,2,3,3,2,3,1,1,121,1,1,1,3,2,3,0,0,0,0,1,0,0,3,3,3,4,3,4,4
104,18,2,0,3,2,2,3,2,3,3,131,0,3,1,2,3,1,0,1,0,0,0,0,0,5,5,4,5,4,4,4
153,20,2,1,2,3,1,2,1,1,1,126,1,1,1,3,1,3,0,0,0,1,0,0,0,2,1,2,1,2,3,3
120,22,1,1,3,2,3,1,3,2,2,128,1,2,1,2,2,1,0,1,0,0,0,0,0,2,3,3,3,2,3,4
90,17,2,0,2,2,2,3,2,1,2,119,1,3,1,2,1,2,0,0,1,0,0,0,0,3,4,3,4,3,4,4
109,19,1,0,3,3,1,2,1,1,2,133,1,2,3,1,2,1,1,0,0,0,0,0,0,2,2,3,2,1,3,4
107,21,1,0,2,2,1,2,2,3,1,126,0,2,2,1,3,2,0,0,1,0,0,0,0,2,3,3,3,2,4,4
95,22,1,0,3,2,3,2,1,1,2,132,0,2,3,2,3,1,0,1,0,0,0,0,0,5,4,4,5,3,5,4
163,20,3,1,1,3,2,3,3,1,3,130,1,3,2,1,3,3,0,1,0,0,0,0,0,1,2,3,2,2,4,5
138,20,3,1,2,3,2,2,3,3,1,122,0,2,2,1,3,1,0,0,0,0,1,0,0,2,3,3,2,3,4,4
118,22,1,0,1,2,1,1,2,3,3,115,0,2,1,2,2,2,0,0,0,0,1,0,0,4,4,3,4,4,4,5
93,20,2,0,2,2,2,3,2,2,2,118,1,2,3,2,1,3,0,0,0,0,0,0,1,2,1,1,1,2,4,4
109,19,1,1,3,3,3,3,3,1,2,127,1,1,2,2,3,3,0,0,0,0,1,0,0,3,3,3,3,3,4,4
88,19,1,0,3,1,3,1,3,1,1,120,0,3,2,3,2,2,1,0,0,0,0,0,0,4,4,4,4,3,4,4
127,18,1,0,2,2,1,2,3,1,3,119,0,1,1,2,2,2,1,0,0,0,0,0,0,2,2,3,4,3,3,5
145,20,3,1,1,2,3,3,2,3,1,127,0,2,2,2,3,3,0,0,0,0,0,0,1,3,3,4,4,3,4,5
86,21,3,0,2,1,1,2,1,2,2,122,1,3,3,3,1,2,0,0,0,0,1,0,0,2,3,3,3,3,3,5
123,17,1,1,1,1,2,2,2,3,2,117,0,3,3,1,1,1,0,1,0,0,0,0,0,4,3,3,3,2,4,5
98,19,1,1,1,3,2,2,2,1,3,116,0,3,2,1,1,1,0,1,0,0,0,0,0,4,3,5,4,4,3,4
89,18,3,1,1,2,2,3,2,1,2,117,0,1,2,2,2,2,0,0,0,0,0,0,1,4,3,3,4,3,4,4
146,21,1,1,2,2,2,2,3,1,3,113,1,3,3,3,3,3,0,1,0,0,0,0,0,1,1,2,1,2,2,3
110,22,2,1,2,1,2,1,1,3,1,117,0,2,2,3,1,3,0,1,0,0,0,0,0,2,2,3,2,3,3,4
120,22,3,0,2,2,1,3,2,3,3,116,1,3,3,3,2,1,0,1,0,0,0,0,0,5,5,3,5,3,5,5
120,18,3,1,1,2,2,2,3,1,1,138,0,2,1,1,3,2,0,0,0,0,0,0,0,2,1,3,1,3,2,4
110,18,2,1,3,1,3,3,2,1,2,127,1,1,1,1,2,1,0,0,0,0,1,0,0,2,2,3,2,2,2,4
92,19,1,1,3,1,2,2,2,3,3,125,1,2,1,2,1,3,1,0,0,0,0,0,0,5,5,3,5,3,5,5
141,20,1,0,2,2,1,3,3,2,2,146,0,3,1,3,2,2,0,0,0,0,0,0,0,2,2,3,1,3,2,4
101,20,3,1,2,1,1,1,1,2,1,134,0,1,1,2,1,2,1,0,0,0,0,0,0,1,2,3,2,2,2,4
125,20,2,0,1,2,1,3,1,1,3,148,0,3,1,3,3,1,0,0,0,0,0,0,1,4,5,3,4,3,5,5
119,19,2,1,3,2,1,3,1,3,2,114,1,3,3,1,1,1,1,0,0,0,0,0,0,2,1,3,1,3,2,5
101,17,3,0,2,3,3,2,1,2,3,107,0,1,2,2,2,3,0,0,0,1,0,0,0,2,2,3,2,3,3,4
87,19,3,1,1,3,3,2,1,2,3,118,0,1,3,3,3,2,0,1,0,0,0,0,0,5,5,3,5,3,5,5
130,19,3,1,1,1,2,1,1,1,2,89,1,1,3,2,2,1,0,1,0,0,0,0,0,1,2,3,1,3,2,3
132,22,1,1,2,1,3,2,1,2,2,94,1,2,1,3,1,2,1,0,0,0,0,0,0,3,3,3,3,3,3,4
131,19,2,0,3,2,2,3,3,3,3,94,1,1,1,3,2,3,0,0,0,0,1,0,0,4,4,3,5,3,5,5
158,17,1,0,2,2,1,2,2,2,1,150,1,3,2,2,3,1,1,0,0,0,0,0,0,2,2,4,2,3,2,4
96,20,1,0,1,2,1,2,3,2,2,149,0,3,2,2,1,3,0,1,0,0,0,0,0,3,3,3,2,3,3,4
123,20,1,0,1,1,1,3,1,2,1,145,1,2,3,3,1,3,0,1,0,0,0,0,0,4,5,3,5,2,4,5
1097,16,3,1,2,3,1,3,3,1,3,143,1,3,2,3,3,3,1,0,0,0,0,0,0,1,2,4,2,3,1,5
121,18,2,1,2,1,2,1,2,1,3,136,1,3,3,2,1,3,0,0,0,0,0,1,0,2,2,3,2,3,3,5
112,19,2,0,2,2,1,1,2,2,2,144,1,1,1,2,1,1,0,1,0,0,0,0,0,4,4,3,4,3,4,5
127,21,1,1,3,2,1,2,3,1,2,114,0,3,3,2,1,2,0,0,0,0,0,0,0,2,1,3,2,3,2,5
92,17,3,0,3,2,1,3,2,1,3,117,0,1,2,1,1,2,1,0,0,0,0,0,0,3,3,3,2,3,2,5
115,19,2,0,2,2,1,1,1,1,2,104,0,2,3,1,1,1,0,0,0,0,0,0,0,4,5,3,5,3,4,5
108,21,2,1,3,1,1,3,2,2,1,138,0,2,2,2,3,3,0,0,0,0,1,0,0,2,2,3,2,3,2,5
108,18,3,1,1,3,3,1,1,2,3,123,1,2,2,3,1,1,0,1,0,0,0,0,0,3,3,3,2,3,3,5
105,23,1,1,1,2,1,2,2,2,3,124,1,2,3,3,1,1,0,1,0,0,0,0,0,4,4,3,4,3,5,5
117,19,3,1,2,2,1,2,2,1,3,104,1,1,2,1,2,3,0,1,0,0,0,0,0,2,2,2,2,3,2,5
88,16,3,1,1,1,3,3,2,3,2,113,1,1,1,2,2,2,0,0,0,0,0,0,1,1,3,3,2,2,2,5
95,18,2,1,3,2,1,3,2,3,1,100,0,2,2,1,2,2,0,1,0,0,0,0,0,4,4,2,4,3,5,5
119,19,1,1,3,2,1,3,1,1,3,136,0,2,2,3,2,2,0,0,0,0,0,0,1,1,2,3,2,4,3,4
122,21,2,1,3,1,2,1,3,3,3,126,1,2,1,1,1,2,0,1,0,0,0,0,0,2,3,3,2,3,3,4
120,21,1,0,1,3,1,3,1,2,1,126,1,2,1,3,1,1,0,0,0,0,0,1,0,4,5,2,4,2,4,4
138,17,1,0,2,1,1,1,3,2,1,139,0,1,1,1,2,1,0,0,0,0,1,0,0,2,2,4,2,3,3,4
102,19,3,1,3,2,2,1,1,2,3,131,0,1,1,2,3,2,0,0,0,0,1,0,0,2,3,3,3,3,3,5
139,22,3,1,3,1,1,2,1,3,2,146,0,3,1,1,2,3,1,0,0,0,0,0,0,4,5,3,4,3,5,4
127,19,1,1,3,1,2,1,2,3,1,142,0,2,2,3,1,3,0,1,0,0,0,0,0,1,1,3,1,3,2,5
119,20,3,0,2,1,3,2,3,1,1,137,0,3,3,1,3,2,0,0,0,1,0,0,0,2,2,3,3,3,2,5
111,19,2,1,3,3,2,1,2,3,2,134,0,3,3,3,3,2,0,0,0,0,0,1,0,5,4,3,4,3,4,5
107,22,2,1,3,1,2,2,2,1,3,118,1,3,3,2,1,1,0,1,0,0,0,0,0,1,1,3,1,3,2,5
100,18,1,0,3,2,3,2,1,3,2,106,1,1,2,1,2,2,0,0,1,0,0,0,0,3,2,3,3,3,3,5
107,21,2,0,3,2,2,1,3,3,1,104,1,3,3,3,3,1,0,1,0,0,0,0,0,4,5,3,5,2,4,5
136,19,3,1,1,1,1,3,2,1,3,133,1,3,1,2,1,2,1,0,0,0,0,0,0,3,4,4,5,4,3,5
108,20,1,0,2,2,3,3,1,1,1,136,1,1,1,3,3,2,1,0,0,0,0,0,0,4,5,5,5,4,4,4
116,21,3,0,2,3,2,1,2,1,1,138,0,1,3,2,2,1,0,0,0,0,0,0,1,4,5,5,5,5,5,4
138,20,1,0,3,1,1,3,3,3,2,106,0,1,3,3,2,3,0,0,1,0,0,0,0,3,3,4,3,4,3,4
97,21,3,0,2,3,2,1,3,3,3,102,1,1,1,2,2,2,1,0,0,0,0,0,0,3,5,5,4,4,5,5
111,16,3,1,3,3,1,2,2,2,2,104,1,1,2,3,3,1,0,1,0,0,0,0,0,4,5,5,4,4,5,5
140,22,2,1,1,3,2,1,3,1,3,98,1,1,1,3,2,3,0,1,0,0,0,0,0,1,2,3,2,3,3,3
142,19,1,0,2,2,2,1,2,2,2,92,0,1,3,1,3,1,0,1,0,0,0,0,0,2,3,3,3,3,3,4
128,22,1,1,2,1,3,1,2,1,2,87,1,3,2,1,1,3,0,0,0,1,0,0,0,4,4,3,4,3,4,4
110,18,2,0,3,2,2,1,1,2,3,100,0,2,1,2,3,1,0,0,0,0,0,0,0,2,2,3,1,3,2,5
